web-scraper-order,web-scraper-start-url,cards,cards-href,tipo,cidade,bairro,quartos,suites,banheiros,vagas,area_construida,valor
1650231180-112,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=10,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-120-m-na-rua-senador-correa-centro-rio-grande-rs-a-venda-por-370000/AP0042-LINL?from=sale,Apartamento,Rio Grande,Centro,3 Quartos,0,2 Banheiros,1 Vaga,"120 m²
 Área útil",370000
1650231383-148,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=13,Detalhes,https://www.lindalvoimoveis.com.br/imovel/excelente-ponto-comercial/SO0154-LINL?from=sale,Sobrado,Rio Grande,Miguel de Castro Moreira,3 Quartos,0,3 Banheiros,16 Vagas,"350 m²
 Área construída",750000
1650230898-62,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=6,Detalhes,https://www.lindalvoimoveis.com.br/imovel/otima-casa-casa-no-senandes-com-arvores-frutiferas-em-terreno-de-15-x-40-escriturado-nao-aceita-finaciamento-terreno-escriturado/CA0867-LINL?from=sale,Casa,Rio Grande,Senandes,3 Quartos,0,2 Banheiros,11 Vagas,"230 m²
 Área construída",250000
1650231101-98,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=9,Detalhes,https://www.lindalvoimoveis.com.br/imovel/sobrado-de-240-m-na-avenida-brasil-cassino-rio-grande-rs-a-venda-por-340000/SO0128-LINL?from=sale,Sobrado,Rio Grande,Cassino,3 Quartos,0,2 Banheiros,3 Vagas,"240 m²
 Área construída",340000
1650231039-87,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=8,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-100-m-na-rua-bahia-cassino-rio-grande-rs-a-venda-por-295000/CA0669-LINL?from=sale,Casa,Rio Grande,Cassino,4 Quartos,0,2 Banheiros,3 Vagas,"100 m²
 Área construída",295000
1650231263-127,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=11,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-3-dormitorios-a-venda-114-m-senandes-rio-grande-rs/CA0775-LINL?from=sale,Casa,Rio Grande,Senandes,3 Quartos,0,2 Banheiros,8 Vagas,"114 m²
 Área construída",400000
1650231070-93,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=8,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-a-venda-80-m-por-286000-centro-rio-grande-rs/CA0694-LINL?from=sale,Casa,Rio Grande,Centro,2 Quartos,0,1 Banheiro,1 Vaga,"80 m²
 Área construída",286000
1650230981-77,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=7,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-3-dormitorios-com-garagem-e-um-pequeno-patio-bem-localizada-nao-aceita-financiamento/CA0993-LINL?from=sale,Casa,Rio Grande,Cidade Nova,2 Quartos,0,1 Banheiro,1 Vaga,"180 m²
 Área construída",270000
1650230908-64,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=6,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-com-otima-localizacao/AP0316-LINL?from=sale,Apartamento,Rio Grande,Cassino,3 Quartos,0,1 Banheiro,2 Vagas,"70 m²
 Área útil",244000
1650231195-115,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=10,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-110-m-na-rua-joao-anunziato-filho-parque-residencial-jardim-do-sol-rio-grande-rs-a-venda-por-350000/AP0152-LINL?from=sale,Apartamento,Rio Grande,Parque Residencial Jardim do Sol,2 Quartos,0,1 Banheiro,1 Vaga,"110 m²
 Área útil",350000
